194	0.806009	0.153437	-0.082387	0.434515	
197	0.483013	0.480652	0.254941	0.127792	
196	0.309125	0.468838	0.284351	0.516346	
191	0.097169	0.290548	0.346652	0.615023	
190	0.094780	0.420755	0.537197	0.214317	
193	0.496756	0.458697	0.271587	0.209482	
192	0.153679	0.293278	0.497834	0.362831	
270	0.395382	0.676239	0.133970	0.319620	
271	0.371986	0.069476	0.167724	0.789663	
272	0.462028	0.038808	0.188745	0.510341	
273	0.232440	0.407008	0.519526	0.291617	
274	0.329730	0.161145	0.682036	0.108132	
275	0.670244	0.420156	0.046392	0.168903	
276	0.660582	0.750590	0.185372	-0.035203	
277	0.011159	0.547606	0.355174	0.470794	
278	0.263112	0.096221	0.580927	0.352588	
279	0.540846	0.679058	0.068365	0.171777	
524	0.468464	0.162773	-0.020901	0.803278	
525	-0.033475	0.337991	0.725774	0.149209	
526	-0.050490	0.389336	0.503476	0.381795	
527	0.653610	-0.123775	0.164456	0.577754	
520	-0.101110	0.296040	0.486253	0.498923	
521	0.544539	0.304210	0.494174	0.113350	
522	0.521482	0.072333	0.076935	0.448637	
523	0.421565	0.103978	0.441938	0.444169	
599	0.124935	0.379422	0.563446	0.199706	
528	0.409697	0.071778	0.138387	0.607244	
529	-0.026710	0.341051	0.645853	0.327214	
449	0.150455	0.181843	0.649152	0.416248	
448	-0.221455	0.216543	0.648042	0.486960	
443	0.336653	0.560821	0.328875	0.122889	
442	0.725902	0.501493	0.084829	-0.054635	
441	0.075042	0.484898	0.360016	0.505578	
440	0.044082	0.122246	0.375921	0.620866	
447	0.323065	0.492820	0.341103	0.263770	
446	-0.183739	0.512391	0.500511	0.258828	
445	-0.002595	0.394427	0.830752	0.068617	
444	0.571563	0.224302	0.548492	0.070060	
108	0.472602	0.154530	0.427632	0.223755	
109	0.579527	0.672869	0.067421	0.073205	
102	0.652542	0.475488	0.205734	0.121429	
103	0.542629	0.284191	0.258969	0.193939	
100	-0.046621	0.233470	0.837383	0.125595	
101	0.174021	0.499421	0.597804	-0.113684	
106	0.555961	-0.050532	0.341892	0.426866	
107	0.069304	0.474182	0.484232	0.160408	
104	-0.175863	0.483427	0.657196	0.165975	
105	-0.182444	0.420496	0.663163	0.106749	
902	0.292271	0.308972	0.490586	0.343455	
903	0.312782	0.271757	0.334016	0.484277	
39	-0.101074	0.376345	0.540975	0.260817	
38	0.523710	0.746290	-0.072978	0.031944	
906	0.044630	0.242427	0.699990	0.244601	
907	0.364191	0.097636	0.749058	0.249999	
904	0.379347	0.404346	0.295668	0.429438	
905	-0.120157	0.595061	0.330368	0.369540	
33	0.048276	0.501409	0.554722	0.124414	
32	0.412901	0.240642	0.444306	0.225900	
31	0.176705	0.485312	0.362247	0.492800	
30	0.070744	0.575086	0.337281	0.284942	
37	0.528811	0.429559	0.165482	0.155504	
36	0.412257	0.351758	0.552323	0.203801	
35	0.213372	0.158231	0.671485	0.426865	
34	-0.006036	0.540777	0.367612	0.557570	
641	0.466314	0.209558	0.299423	0.381818	
640	0.407747	0.533093	0.447641	0.210284	
643	0.679657	0.168765	0.108058	0.409591	
642	0.756361	0.669948	-0.065102	-0.003899	
645	0.485989	0.171963	0.029529	0.614667	
644	0.165262	0.516016	0.461194	0.200300	
438	0.092832	0.469583	0.609777	0.250669	
439	0.170716	0.367768	0.498849	0.153637	
436	0.825992	0.337441	0.248753	-0.079390	
437	0.538806	0.112970	0.142018	0.634835	
434	-0.054781	0.524704	0.613156	0.214130	
435	0.633368	0.701180	0.092832	0.081452	
432	0.230043	0.316854	0.563514	0.193152	
433	0.049148	0.285134	0.507148	0.427512	
430	0.212466	0.145777	0.727946	0.175834	
431	0.013658	0.235062	0.589217	0.302916	
339	0.669229	0.136219	0.143008	0.462040	
338	0.291101	-0.040048	0.473858	0.610739	
335	0.209057	0.240932	0.662573	0.237289	
334	0.382666	-0.097701	0.438838	0.703231	
337	0.576700	0.214970	0.314431	0.234179	
336	0.473911	0.685606	0.078827	0.068961	
331	0.365622	0.193545	0.315268	0.466944	
330	0.518832	0.566849	-0.038626	0.311705	
333	0.166068	0.457553	0.145878	0.411327	
332	0.292773	0.725235	0.447804	-0.102186	
559	0.387498	0.265077	0.241529	0.590463	
752	-0.355262	0.441665	0.644979	0.266374	
745	0.383648	0.156510	0.288701	0.476105	
854	0.373064	0.110147	0.664925	0.273495	
818	0.241632	0.393919	0.472079	0.225171	
856	0.104045	0.349421	0.372379	0.497373	
857	0.003102	0.461228	0.482780	0.424995	
850	0.472674	0.382667	0.097074	0.427433	
851	0.142444	0.637734	0.657134	-0.062954	
852	0.241626	0.391040	0.568533	0.154676	
819	-0.031167	0.280094	0.409423	0.656003	
858	0.116643	0.230490	0.575325	0.346681	
859	0.085842	0.366724	0.675413	0.197631	
748	0.248388	0.240030	0.154181	0.638497	
6	0.330458	-0.176178	0.362383	0.792982	
99	0.128042	0.586251	0.499298	0.145412	
98	0.056764	0.318802	0.389400	0.499779	
844	0.697562	0.374771	0.009781	0.177027	
91	0.236149	0.159368	0.343789	0.661067	
90	0.447560	-0.310087	0.507756	0.735746	
93	0.097346	0.295686	0.637129	0.147758	
92	0.495846	0.751651	0.067612	0.165145	
95	0.740705	0.349746	-0.097619	0.341358	
94	0.753398	0.525139	0.169175	0.041733	
97	0.374449	-0.045001	0.195900	0.691202	
96	0.530707	0.086761	0.315391	0.373908	
814	0.655908	0.353361	0.330018	-0.081374	
815	0.772283	0.134379	-0.078289	0.413095	
740	0.315699	0.215036	0.538969	0.315604	
741	0.598631	0.234683	0.287113	0.184736	
742	0.168212	0.474273	0.338879	0.297962	
743	-0.031500	0.361275	0.417467	0.376997	
744	0.260555	0.219965	0.455591	0.495127	
558	0.042362	0.209887	0.551118	0.334530	
746	0.593239	0.264111	0.315944	0.157987	
747	0.360295	0.092490	0.202197	0.782717	
555	0.140413	0.352947	0.382948	0.310591	
554	0.338071	0.382040	0.322008	0.431959	
557	-0.066613	0.195313	0.799268	0.289843	
556	0.144800	0.124298	0.503501	0.610981	
551	0.629423	0.657982	0.295052	-0.090582	
550	-0.051005	0.571617	0.492578	0.248203	
553	0.517656	-0.236557	0.036475	0.761489	
552	0.165192	0.398271	0.605140	0.053209	
238	0.284058	0.375410	0.337576	0.328527	
239	0.449956	-0.227249	0.438696	0.660490	
234	0.579371	-0.151626	0.213126	0.781782	
235	0.287769	0.268365	0.482273	0.396676	
236	0.385147	0.246056	0.355652	0.421409	
237	0.428003	0.125740	0.136650	0.574105	
230	0.627245	0.292620	-0.044076	0.377982	
231	0.130047	0.414395	0.500014	0.250433	
232	0.321031	-0.189458	0.512411	0.582671	
233	0.428557	0.193305	0.197116	0.524974	
1	0.586836	0.297173	0.326581	0.249336	
146	0.055509	0.433907	0.563125	0.283948	
147	0.184462	0.284634	0.531349	0.174740	
144	0.268993	0.203040	0.487373	0.522086	
145	0.355000	0.593695	0.494152	-0.020710	
142	0.131689	0.295861	0.510655	0.382006	
143	0.082214	0.344344	0.483791	0.277819	
140	0.211834	0.266201	0.538626	0.244698	
141	-0.092286	0.490245	0.778865	-0.045516	
612	0.298422	0.479163	0.379824	0.168702	
613	0.522169	0.147350	0.233685	0.264658	
610	0.272868	0.158326	0.439849	0.546613	
611	-0.324832	0.461836	0.746697	0.076349	
616	-0.189850	0.491037	0.488825	0.280564	
617	0.666218	0.419401	-0.093639	0.351316	
148	0.439568	0.257323	0.385493	0.297258	
149	-0.043958	0.269779	0.483178	0.476240	
912	0.311732	0.123234	0.099207	0.662566	
942	0.492718	0.175214	0.406252	0.387030	
943	0.785663	0.540615	-0.048120	-0.025753	
940	0.347152	0.024456	0.428680	0.564584	
941	0.350090	0.280601	0.513041	0.179412	
768	-0.017619	0.269340	0.644913	0.298485	
689	0.210639	0.296277	0.557282	0.190616	
688	0.098816	0.493540	0.667522	0.129825	
685	0.184926	0.477475	0.433874	0.210436	
684	0.486437	0.334205	0.307781	0.269223	
687	0.106529	0.213896	0.663412	0.186993	
686	0.492096	0.089521	0.155277	0.527414	
681	-0.032365	0.539091	0.528863	0.153056	
680	0.271598	0.330227	0.510038	0.223111	
683	-0.114950	0.161023	0.600821	0.501639	
682	0.625076	0.681753	0.316395	-0.121251	
623	0.620013	0.106414	0.194703	0.405007	
622	0.737532	0.453943	0.043712	0.184038	
133	0.456492	0.338827	0.430104	0.300515	
132	0.302624	0.369440	0.498407	0.306382	
131	0.139665	-0.120493	0.595231	0.433806	
130	0.386274	0.955801	0.199347	-0.126255	
137	0.292034	0.316366	0.577901	0.052644	
136	0.053424	0.429021	0.311059	0.500148	
135	0.703310	0.302769	0.172314	0.095602	
134	0.132389	0.219284	0.543991	0.252647	
494	0.016200	0.452063	0.279854	0.593349	
495	0.755048	0.456794	-0.240180	0.244204	
139	0.260217	0.274477	0.384509	0.193469	
497	0.791644	0.604414	-0.072214	0.004527	
490	0.035689	0.431149	0.449822	0.359698	
491	0.336907	0.002177	0.572692	0.408357	
492	0.341372	0.148319	0.183776	0.729070	
493	0.247246	0.346433	0.326806	0.499569	
24	0.519869	0.386566	0.398373	0.124597	
25	0.344161	0.098567	0.279587	0.595177	
26	0.035902	0.405997	0.630284	0.149645	
27	0.112139	0.539179	0.462134	0.138727	
20	0.255142	0.566454	0.182271	0.355669	
21	0.112080	0.833460	0.410489	-0.093859	
22	0.639883	0.562430	0.109248	0.062827	
23	0.617324	0.092525	0.359063	0.365442	
28	0.698790	0.271093	0.270510	0.161368	
29	-0.094479	0.348059	0.474295	0.588457	
407	0.633340	0.319644	0.012339	0.448156	
406	0.572434	-0.001557	0.211526	0.671574	
405	0.922396	0.490949	-0.320761	0.137020	
404	-0.080893	0.469734	0.547047	0.193812	
403	0.043792	0.393284	0.578657	0.194989	
402	0.192480	0.084864	0.763573	0.272913	
401	0.292068	0.118498	0.209444	0.776670	
400	0.234323	0.313341	0.498279	0.295131	
933	0.726111	0.368546	0.170964	0.071202	
932	0.695664	-0.122642	-0.047683	0.699646	
931	0.123804	0.072381	0.575997	0.492018	
930	0.236281	0.238916	0.479250	0.326891	
937	0.005900	0.217728	0.552131	0.342471	
629	0.358737	0.235219	0.439001	0.378394	
409	0.141156	-0.063146	0.385619	0.888507	
408	0.057573	0.305447	0.560472	0.171782	
628	0.021444	0.500706	0.269184	0.443003	
758	0.258377	0.464963	0.320585	0.572705	
379	0.552705	0.267292	0.003057	0.536530	
378	0.760624	0.315950	0.303698	0.085745	
829	0.247180	0.334966	0.369239	0.380665	
828	-0.052004	0.244009	0.727133	0.336815	
371	0.274094	0.414112	0.102894	0.520589	
370	0.014360	0.163882	0.291663	0.833840	
373	0.694283	0.222874	0.045851	0.332839	
826	0.507012	0.844711	-0.127632	0.055844	
375	0.388069	0.633621	0.214188	0.087814	
820	0.064079	0.109858	0.581429	0.335714	
377	0.127896	0.288088	0.562323	0.269354	
376	0.257805	0.293856	0.576636	0.210620	
708	-0.238499	0.432032	0.763852	0.136087	
709	0.782631	0.320082	0.024519	0.072868	
704	0.263154	0.192939	0.149617	0.735312	
705	0.800979	0.413172	0.128327	-0.047446	
706	0.178561	0.230115	0.594826	0.183411	
707	0.253570	-0.283924	0.534148	0.775715	
700	0.577785	0.413720	0.164546	0.094358	
618	0.483750	0.406576	0.035750	0.502535	
702	0.251545	0.486780	0.446130	0.189341	
703	0.009971	0.428779	0.623086	0.139371	
393	0.742493	0.717011	0.233287	-0.202635	
392	-0.017561	0.104611	0.505868	0.698837	
88	-0.129287	0.129409	0.618233	0.325030	
89	0.347680	-0.000515	0.531057	0.502074	
397	0.133989	0.232737	0.453901	0.541570	
396	-0.161718	0.619141	0.580947	0.141258	
395	0.414508	0.394449	0.436557	0.111378	
394	0.576919	0.708138	-0.074217	0.005959	
82	0.513930	0.039578	0.550155	0.281872	
83	0.568846	0.492553	0.357195	-0.068008	
80	0.232373	0.292893	0.340063	0.458449	
81	0.183080	0.472111	0.534022	0.071113	
86	0.059367	0.460552	0.637786	0.127572	
87	0.776283	0.364718	0.011205	0.185565	
84	0.407712	0.346037	0.555000	0.061964	
85	0.444410	-0.000068	0.173486	0.794141	
797	0.139950	0.350065	0.537151	0.332880	
796	0.778029	0.305037	0.196764	0.172065	
795	0.574534	0.621201	-0.022312	0.206169	
794	0.334602	0.258695	0.575084	0.177330	
793	-0.045620	0.502375	0.607864	0.285641	
792	0.250468	0.272168	0.700025	0.067446	
791	0.018583	0.277198	0.494337	0.358041	
790	0.591479	0.683665	0.252675	-0.135336	
799	0.276515	0.070791	0.649935	0.422501	
798	0.647941	0.483620	0.189988	0.129838	
7	0.794635	0.153499	-0.114058	0.469742	
601	0.471846	0.227768	0.385416	0.346741	
607	0.374220	0.058614	0.467144	0.512994	
586	0.743622	0.591890	0.149518	-0.141084	
587	-0.284394	0.516549	0.676657	0.119015	
584	0.418369	0.477569	0.399286	0.273403	
585	0.320417	0.116522	0.426402	0.410335	
582	0.069728	0.378193	0.612643	0.217244	
583	0.400411	0.204447	0.329487	0.234653	
580	0.025888	0.546381	0.357329	0.380418	
581	0.144392	0.117889	0.497927	0.420997	
588	0.595203	0.378853	0.258447	0.190298	
589	0.047506	0.228140	0.512822	0.440719	
245	0.609519	0.294684	0.454681	0.038413	
244	0.545497	0.514915	0.161577	0.298006	
247	-0.033819	0.403108	0.511680	0.360062	
246	0.794228	0.520429	0.209981	-0.234828	
241	0.082795	0.316665	0.514074	0.451537	
614	0.206185	0.374888	0.373104	0.447369	
243	0.337730	-0.056693	0.572124	0.486227	
242	0.049952	0.210465	0.549253	0.403137	
615	0.416929	0.051706	0.471961	0.494454	
249	0.412376	0.318916	0.366518	0.392343	
248	0.441907	0.322410	0.411786	0.242660	
924	0.399183	0.154706	0.207821	0.514502	
925	0.341649	0.490778	0.522962	0.209504	
519	-0.455032	0.330054	0.662752	0.167341	
518	-0.201655	0.558203	0.657840	0.255505	
511	0.008663	0.325916	0.665128	0.230993	
510	-0.105922	0.516615	0.553336	0.089436	
513	0.465407	0.191685	0.409727	0.237681	
512	0.286750	0.481434	0.516678	0.073679	
515	-0.180044	0.403161	0.624611	0.229289	
514	0.533047	0.160523	0.331953	0.344366	
517	0.329976	0.249089	0.385885	0.342408	
516	0.156416	0.246601	0.472043	0.563154	
458	0.303131	0.070101	0.434272	0.597367	
459	0.014108	0.552336	0.583268	0.155056	
621	0.641378	0.698325	0.080672	-0.070765	
620	0.468335	0.706996	0.228616	-0.085651	
627	0.807602	0.186747	0.133759	0.198303	
626	-0.166966	0.575897	0.484836	0.213887	
625	0.503599	0.122727	0.329428	0.434340	
624	-0.243608	0.484491	0.772851	0.170002	
450	0.668799	0.155112	0.049878	0.624084	
451	-0.526942	0.350165	0.753776	0.330364	
452	0.464833	0.100871	0.080586	0.663669	
453	0.634331	0.519493	0.168198	0.076008	
454	0.390546	0.009674	0.268774	0.724930	
455	0.444207	0.154799	0.425624	0.427537	
456	0.509785	0.508293	0.071757	0.377417	
457	0.793179	0.218462	0.200827	0.194246	
179	-0.253208	0.368052	0.473117	0.454555	
178	0.401216	0.357729	0.552940	0.193565	
177	0.192140	0.297271	0.347694	0.629676	
199	-0.066829	0.359140	0.498754	0.393607	
175	0.450975	0.352301	0.142837	0.337931	
174	0.389683	0.530119	0.193545	0.329035	
173	-0.301143	0.501080	0.650774	0.186122	
172	0.415693	0.135943	0.316588	0.466109	
171	-0.014112	0.320964	0.571077	0.312211	
170	0.134970	0.709325	0.250226	0.173886	
656	0.201131	0.473273	0.305593	0.398457	
657	0.057158	0.210864	0.643404	0.239274	
654	0.289880	0.365304	0.355733	0.461213	
182	0.178730	0.265950	0.531817	0.262165	
183	0.388870	0.416908	0.161479	0.264177	
180	0.680362	0.109253	0.236516	0.259116	
181	-0.345479	0.570371	1.058026	-0.267192	
186	0.253825	0.520763	0.367105	0.319360	
187	0.402696	0.071048	0.306305	0.536937	
184	0.393311	0.184972	0.099390	0.715823	
185	0.358481	0.029790	0.300900	0.610714	
652	0.139498	0.357704	0.416651	0.370600	
188	0.582955	0.419876	0.058730	0.231688	
189	0.429477	-0.285174	0.503423	0.639720	
658	0.312652	0.264847	0.342408	0.473058	
653	0.580760	0.542319	-0.003145	0.273926	
650	0.825947	0.217376	-0.070901	0.341103	
651	0.380455	0.213535	0.336530	0.551782	
568	0.317188	-0.092120	0.220684	0.709383	
764	0.361458	0.288660	0.419022	0.348154	
11	0.531473	0.448813	-0.081784	0.487815	
10	0.456510	-0.129495	0.212815	0.728126	
13	0.577253	0.203701	0.560870	0.273084	
12	0.433346	0.451824	0.214849	0.250288	
15	-0.007171	0.301480	0.911854	0.039257	
14	0.228306	0.008210	0.326641	0.689380	
17	0.135059	0.254592	0.600712	0.250030	
16	0.612036	0.188898	0.196308	0.420963	
19	0.166990	0.275924	0.657284	0.159532	
18	0.431028	-0.159317	0.130491	0.865575	
863	-0.501212	0.336463	0.782937	0.232222	
862	0.428155	0.414634	-0.037841	0.527053	
865	0.133169	0.648442	0.454614	0.135280	
864	0.578985	0.492832	-0.049763	0.399960	
867	0.530607	0.004906	0.383560	0.414943	
866	0.158514	0.117327	0.520586	0.584250	
659	0.793111	-0.186218	0.121612	0.507126	
883	0.481839	-0.148672	0.600247	0.487127	
882	0.654004	0.404006	0.075450	0.222395	
881	0.614053	0.488816	-0.049361	0.386737	
880	0.513104	0.857677	0.265138	-0.213104	
887	0.474981	0.694411	0.340057	-0.033558	
886	0.620445	0.522086	0.052062	0.211896	
885	0.598383	0.326203	0.127547	0.267782	
884	0.311017	0.242825	0.246423	0.477163	
928	0.290981	0.067602	0.431564	0.570046	
889	0.546086	0.357817	0.236775	0.418606	
888	0.215934	0.276912	0.476012	0.321773	
756	0.583837	0.327370	0.285413	0.273640	
929	0.376356	0.418892	0.103176	0.442288	
809	0.280785	0.183594	0.476569	0.330721	
322	0.477256	-0.037900	0.169938	0.645360	
323	0.102809	0.628714	0.358421	0.295154	
320	0.650763	0.614250	0.224848	-0.178486	
321	0.483222	-0.365105	0.258216	0.732778	
326	0.802461	0.086959	-0.186550	0.478396	
327	0.371147	0.278158	0.263629	0.612579	
324	-0.152175	0.500200	0.525624	0.283900	
325	0.472093	0.145088	0.000152	0.629720	
328	0.530200	0.440033	0.087624	0.381244	
329	0.303738	0.398934	0.356764	0.382962	
759	0.176383	0.344991	0.384866	0.362207	
201	0.515425	0.322581	0.382247	0.325829	
200	0.643567	0.556245	0.128430	0.016640	
203	-0.055836	0.381779	0.513997	0.399953	
202	0.207346	0.159204	0.364135	0.580226	
205	0.244259	0.366575	0.511238	0.296945	
204	-0.019810	0.130727	0.611447	0.523200	
207	0.484333	0.372766	0.347867	0.248682	
206	-0.205840	0.218833	0.663391	0.373648	
209	-0.060897	0.298313	0.516822	0.357040	
208	0.280410	0.304576	0.128716	0.698736	
779	0.300393	0.293823	0.490500	0.127778	
778	0.659154	0.275778	0.207389	0.217838	
77	0.513268	0.188378	0.414667	0.357473	
76	0.274685	0.247260	0.633594	0.345527	
75	0.072418	0.412762	0.748725	-0.033678	
74	0.147077	0.234081	0.635236	0.173073	
73	0.330334	0.213160	0.294383	0.544912	
72	0.546155	0.272956	0.150802	0.410977	
71	0.362383	0.133401	0.192352	0.630979	
70	0.691690	0.154721	0.169411	0.376081	
655	0.171811	0.288180	0.323457	0.780547	
79	-0.273063	0.382138	0.687469	0.243229	
78	0.214909	0.251178	0.558268	0.194339	
2	-0.006705	0.039311	0.693722	0.398196	
805	0.574101	0.466568	0.270602	0.176293	
804	0.749273	0.547200	-0.003352	0.196958	
669	0.432513	0.110879	0.437163	0.353214	
668	0.148556	0.312496	0.771691	-0.029736	
667	0.194694	0.246289	0.315394	0.541057	
666	0.367871	0.007539	0.382630	0.698552	
665	0.295593	0.329317	0.570869	0.238418	
664	0.377854	0.205061	0.070160	0.723689	
663	-0.015328	0.577329	0.511282	0.294811	
662	0.003030	0.259525	0.493290	0.377310	
661	0.402587	0.137044	0.263975	0.544842	
660	0.671845	0.509858	0.044407	0.106361	
769	-0.012219	0.450647	0.390869	0.496368	
692	-0.094174	0.491510	0.600229	0.264361	
693	0.668407	-0.049390	0.217822	0.495590	
690	0.715792	0.356937	0.094759	0.180554	
691	0.505709	0.175831	0.058057	0.541974	
696	0.337363	0.050552	0.650465	0.284524	
697	-0.193168	0.525121	0.811860	0.090072	
694	0.617230	-0.122139	-0.111946	0.753184	
695	-0.159507	0.067248	0.804311	0.281716	
698	0.441845	-0.084412	0.101012	0.778189	
699	-0.161245	0.345299	0.799207	0.228768	
542	0.513498	0.652749	0.099765	0.189393	
543	0.656566	0.145656	0.179418	0.358794	
540	0.156170	0.167768	0.759136	0.183279	
541	0.664113	0.510445	0.008165	0.117708	
546	0.253638	0.645058	0.403865	0.082952	
547	0.367565	0.226167	0.452111	0.375764	
544	-0.291258	0.310095	0.527347	0.502350	
545	0.676706	0.687060	-0.156556	0.124592	
8	0.632707	0.280106	0.275160	0.198213	
548	0.085793	0.498525	0.587525	0.178801	
549	0.214045	0.083767	0.637079	0.394872	
598	-0.002231	0.473314	0.302790	0.451324	
869	0.087403	0.429773	0.562113	0.145784	
868	0.816178	0.371597	-0.048375	0.154470	
120	0.175215	0.354697	0.439657	0.236512	
121	0.339509	0.253487	0.585446	0.256842	
122	0.670900	0.316980	-0.018784	0.324100	
123	0.282781	0.104977	0.336139	0.562096	
124	0.243057	0.433834	0.374067	0.277975	
125	0.549084	0.592115	0.046343	0.263813	
126	-0.126435	0.442855	0.715365	-0.048002	
127	0.287102	0.270033	0.458957	0.350995	
128	0.594733	0.198300	0.082199	0.438875	
129	-0.000868	0.180015	0.614796	0.438450	
765	0.355495	0.042129	0.477627	0.487434	
176	-0.151513	0.319752	0.787755	0.216887	
414	0.187144	0.195936	0.604092	0.236495	
415	0.182446	0.370821	0.273700	0.462187	
416	0.566323	0.409197	0.442999	0.174400	
417	0.721573	0.586298	0.099204	0.050159	
410	-0.020836	0.288581	0.548924	0.493338	
411	0.409611	0.283146	0.110762	0.509754	
412	0.418102	0.209347	0.306614	0.373084	
413	0.033983	0.117041	0.641596	0.382964	
920	-0.121695	-0.010791	0.689602	0.464158	
498	0.148310	0.196682	0.252539	0.756961	
922	0.624571	0.360227	-0.055657	0.324967	
923	0.022706	0.656855	0.478591	0.077010	
418	0.097134	0.174264	0.565412	0.424790	
419	0.456879	-0.126738	0.285491	0.576279	
926	0.140314	0.146376	0.489725	0.363090	
927	0.558088	0.570637	0.211548	-0.044616	
319	-0.035228	0.490869	0.577151	0.160264	
318	0.407589	0.467384	0.129015	0.441994	
313	0.634162	0.213986	-0.091070	0.595101	
312	0.402273	-0.239168	-0.048189	0.994039	
311	0.739343	0.214322	-0.092760	0.465998	
310	0.150253	0.225957	0.529376	0.270330	
317	0.138505	0.381202	0.445427	0.376093	
316	0.348051	0.167651	0.377803	0.458744	
315	0.317731	0.341972	0.272085	0.460809	
314	0.607930	0.419004	0.634236	-0.193406	
921	0.478521	0.517492	0.397800	0.017062	
496	0.755478	0.348946	0.219320	0.067096	
832	0.018673	0.424296	0.494343	0.190945	
833	0.488014	0.359178	0.171470	0.386930	
830	0.549966	0.245101	-0.028811	0.429746	
138	0.457555	0.116249	0.352078	0.544955	
836	0.338154	0.257264	0.356729	0.389520	
837	0.173086	-0.013990	0.623000	0.460720	
834	-0.039231	0.378729	0.550888	0.246230	
835	0.365640	0.021303	0.208339	0.675899	
838	0.338611	0.231307	0.344103	0.499297	
839	0.002719	0.366514	0.647116	0.258793	
808	0.128384	0.420223	0.492605	0.269018	
3	-0.149465	0.366102	0.697086	0.171334	
725	-0.078323	0.461622	0.676346	0.016316	
368	0.426413	0.342176	0.275620	0.200670	
369	-0.023316	0.279064	0.418317	0.562162	
366	0.578701	0.492665	0.325860	-0.029413	
367	0.642020	0.420471	0.332222	-0.067845	
364	0.195500	0.211223	0.688941	0.143992	
365	-0.117714	0.491295	0.628135	0.182214	
362	0.149547	0.423899	0.505559	0.195207	
363	0.596415	0.610038	0.109605	0.180788	
360	0.229097	0.109069	0.363063	0.670785	
361	0.470406	0.123002	0.181860	0.628577	
380	0.708890	-0.038147	0.254459	0.391228	
861	0.367599	0.054673	0.437786	0.532692	
382	0.043308	0.344675	0.506666	0.466320	
383	0.267808	0.213420	0.106025	0.776719	
384	0.000983	0.257893	0.418232	0.358420	
385	0.542301	-0.033888	0.271293	0.605591	
386	0.216017	0.445695	0.330270	0.326239	
387	0.596768	0.248029	0.231957	0.390826	
388	0.311125	0.390956	0.511551	0.145090	
389	0.575530	0.024430	-0.056456	0.726645	
784	-0.163588	0.330927	0.550780	0.418387	
785	0.308591	0.434827	0.363024	0.188764	
786	0.546474	0.268366	0.119406	0.418136	
787	-0.476969	0.449417	0.558270	0.284204	
780	0.484797	0.246212	0.014920	0.540797	
781	0.341032	0.089138	0.494704	0.401498	
782	-0.877047	0.832795	0.514084	0.378474	
381	0.331060	0.067213	0.355972	0.671210	
788	0.716091	0.326216	0.033123	0.309787	
789	0.046001	0.474801	0.379556	0.454536	
860	0.194708	0.327783	0.396468	0.399837	
605	0.225230	0.150594	0.461457	0.513670	
579	0.215403	0.435282	0.354165	0.346256	
578	0.051133	0.239506	0.711484	0.192405	
